"BEVOEGD_GEZAG_CODE","BEVOEGD_GEZAG_NAAM","INSTELLINGSCODE","INSTELLINGSNAAM","VESTIGINGSCODE","VESTIGINGSNAAM","GEMEENTENAAM","PLAATSNAAM","ERKENDEOPLEIDINGSCODE","INSTROOM_EINDDATUM","OPLEIDINGSEENHEIDCODE","EIGEN_OPLEIDINGSEENHEIDSLEUTEL","OPLEIDINGSEENHEID_NAAM","OPLEIDINGSEENHEID_INTERNATIONALE_NAAM","OPLEIDINGSEENHEID_SOORT","STUDIELAST","STUDIELASTEENHEID","NIVEAU","GRAAD","GRAADTOEVOEGING","ISCED","NLQF","EQF","VORM","ONDERDEEL","SUBONDERDEEL","BEKOSTIGINGSNIVEAU","GRONDSLAG_STUDIELAST","BEROEPSEISEN","OPLEIDINGSERKENNINGSKADER","INTENSIEFPROGRAMMA","BEKOSTIGINGSCODE","AANVULLENDE_EISEN","BEKOSTIGINGSDUUR","VESTIGINGSLICENTIE_BEGINDATUM","VESTIGINGSLICENTIE_EINDDATUM","ACCREDITATIE_BESLUITDATUM","ACCREDITATIE_BEGINDATUM","ACCREDITATIE_VERVALDATUM","ACCREDITATIE_AFBOUWDATUM","ACCREDITATIE_INLEVERDATUM","ACCREDITATIE_VOORWAARDENDATUM","ACCREDITATIE_INTREKKINGSDATUM","ACCREDITATIE_UITSTELDATUM","ACCREDITATIE_UITSTELREDEN","SAMENWERKENDEINSTELLINGEN"
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34035",,"1001O2801",,"Bedrijfskunde",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DUAAL","ECONOMIE",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2012-01-31,,2023-08-30,2023-08-30,,,2029-05-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34116",,"1001O2936",,"Social Work","Social Work","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SOCIAL_WORK",,"6","6","DEELTIJD","GEDRAG_EN_MAATSCHAPPIJ",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2019-10-31,,2023-07-20,2023-07-20,,,2027-11-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34116",,"1001O2936",,"Social Work","Social Work","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SOCIAL_WORK",,"6","6","DUAAL","GEDRAG_EN_MAATSCHAPPIJ",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2019-10-31,,2023-07-20,2023-07-20,,,2027-11-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34263",,"1001O3069",,"Bouwkunde",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DEELTIJD","TECHNIEK",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2011-10-31,,2025-02-14,,,,2030-11-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34263",,"1001O3069",,"Bouwkunde",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DUAAL","TECHNIEK",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2011-10-31,,2025-02-14,,,,2030-11-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34267",,"1001O3097",,"Elektrotechniek",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DEELTIJD","TECHNIEK",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2011-12-20,,2023-07-06,2023-07-06,,,2029-05-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34267",,"1001O3097",,"Elektrotechniek",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DUAAL","TECHNIEK",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2011-12-20,,2023-07-06,2023-07-06,,,2029-05-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34279",2026-09-01,"1001O3186",,"Civiele Techniek",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DEELTIJD","TECHNIEK",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2011-10-31,2031-09-01,2021-03-03,2019-05-21,,,2024-05-01,,,2025-11-02,"ART_5_16_LID_4",
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34279",2026-09-01,"1001O3186",,"Civiele Techniek",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DUAAL","TECHNIEK",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2011-10-31,2031-09-01,2021-03-03,2019-05-21,,,2024-05-01,,,2025-11-02,"ART_5_16_LID_4",
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34280",,"1001O3213",,"Werktuigbouwkunde",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DEELTIJD","TECHNIEK",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2011-12-20,,2024-07-11,2024-07-11,,,2030-05-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34280",,"1001O3213",,"Werktuigbouwkunde",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DUAAL","TECHNIEK",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2011-12-20,,2024-07-11,2024-07-11,,,2030-05-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34402",,"1001O3451",,"Commerciële Economie",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DEELTIJD","ECONOMIE",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2007-09-01,,2023-07-18,2023-07-18,,,2029-05-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34402",,"1001O3451",,"Commerciële Economie",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DUAAL","ECONOMIE",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2007-09-01,,2023-07-18,2023-07-18,,,2029-05-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34405",,"1001O3520",,"Communicatie",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","DEELTIJD","ECONOMIE",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2008-07-15,,2020-11-24,2020-11-24,,,2026-05-01,,,2028-11-02,"ART_5_16_LID_4",
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34405",,"1001O3520",,"Communicatie",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","DUAAL","ECONOMIE",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2008-07-15,,2020-11-24,2020-11-24,,,2026-05-01,,,2028-11-02,"ART_5_16_LID_4",
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34414",,"1001O3641",,"Financial Services Management",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","DEELTIJD","ECONOMIE",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2011-12-20,,2023-07-18,2023-07-18,,,2029-05-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34414",,"1001O3641",,"Financial Services Management",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","DUAAL","ECONOMIE",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2011-12-20,,2023-07-18,2023-07-18,,,2029-05-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34421",,"1001O3681",,"Technische Bedrijfskunde",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DEELTIJD","TECHNIEK",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2012-01-31,,2025-07-01,,,,2031-05-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34421",,"1001O3681",,"Technische Bedrijfskunde",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DUAAL","TECHNIEK",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2012-01-31,,2025-07-01,,,,2031-05-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34435",2026-09-01,"1001O3780",,"Management, Economie en Recht",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_BUSINESS_ADMINISTRATION",,"6","6","DEELTIJD","ECONOMIE",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2011-12-20,2031-09-01,2018-09-28,2018-09-28,,,2024-05-01,,,2025-11-02,"ART_5_16_LID_4",
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34435",2026-09-01,"1001O3780",,"Management, Economie en Recht",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_BUSINESS_ADMINISTRATION",,"6","6","DUAAL","ECONOMIE",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2011-12-20,2031-09-01,2018-09-28,2018-09-28,,,2024-05-01,,,2025-11-02,"ART_5_16_LID_4",
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34479",,"1001O3901",,"Informatica",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DEELTIJD","TECHNIEK",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2013-04-11,,2025-01-07,,,,2030-11-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34479",,"1001O3901",,"Informatica",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DUAAL","TECHNIEK",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2013-04-11,,2025-01-07,,,,2030-11-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34480",,"1001O3909",,"Management",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","DEELTIJD","ECONOMIE",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2012-01-31,,2024-01-23,2024-01-23,,,2029-11-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34480",,"1001O3909",,"Management",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","DUAAL","ECONOMIE",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2012-01-31,,2024-01-23,2024-01-23,,,2029-11-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34500",,"1001O3937",,"Facility Management",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DEELTIJD","ECONOMIE",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2011-12-20,,2023-07-18,2023-07-18,,,2029-05-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34500",,"1001O3937",,"Facility Management",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DUAAL","ECONOMIE",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2011-12-20,,2023-07-18,2023-07-18,,,2029-05-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34507",,"1001O3952",,"Toegepaste Psychologie",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DEELTIJD","GEDRAG_EN_MAATSCHAPPIJ",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2011-12-20,,2025-02-14,,,,2030-11-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34507",,"1001O3952",,"Toegepaste Psychologie",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DUAAL","GEDRAG_EN_MAATSCHAPPIJ",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2011-12-20,,2025-02-14,,,,2030-11-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34538",,"1001O3988",,"Management in de Zorg",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","DEELTIJD","GEZONDHEIDSZORG",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","AANVULLENDE_EISEN",,2011-12-20,,2022-09-29,2021-09-03,,,2027-05-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34538",,"1001O3988",,"Management in de Zorg",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","DUAAL","GEZONDHEIDSZORG",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","AANVULLENDE_EISEN",,2011-12-20,,2022-09-29,2021-09-03,,,2027-05-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34560",,"1001O4023",,"Opleiding tot Verpleegkundige","Nursing","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DEELTIJD","GEZONDHEIDSZORG",,,"WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2014-04-30,,2021-02-23,2021-02-23,,,2026-05-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34560",,"1001O4023",,"Opleiding tot Verpleegkundige","Nursing","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DUAAL","GEZONDHEIDSZORG",,,"WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2014-04-30,,2021-02-23,2021-02-23,,,2026-05-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34609",,"1001O4149",,"Human Resource Management","Human Resource Management","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","DEELTIJD","ECONOMIE",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2013-09-01,,2023-04-08,2023-04-08,,,2029-05-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34609",,"1001O4149",,"Human Resource Management","Human Resource Management","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","DUAAL","ECONOMIE",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2013-09-01,,2023-04-08,2023-04-08,,,2029-05-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34641",,"1001O4253",,"Sociaal-Juridische Dienstverlening",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_LAWS",,"6","6","DEELTIJD","RECHT",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2015-01-30,,2025-01-27,,,,2030-11-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34641",,"1001O4253",,"Sociaal-Juridische Dienstverlening",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_LAWS",,"6","6","DUAAL","RECHT",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2015-01-30,,2025-01-27,,,,2030-11-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34808",,"1001O4401",,"Opleiding tot leraar Basisonderwijs",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",,"6","6","DEELTIJD","ONDERWIJS",,,"WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2011-12-20,,2022-07-19,2022-07-19,,,2028-05-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","34808",,"1001O4401",,"Opleiding tot leraar Basisonderwijs",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",,"6","6","DUAAL","ONDERWIJS",,,"WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2011-12-20,,2022-07-19,2022-07-19,,,2028-05-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","35158",,"1001O4592",,"Pedagogiek",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","DEELTIJD","GEDRAG_EN_MAATSCHAPPIJ",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2012-09-18,,2024-01-15,2024-01-15,,,2029-11-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","35158",,"1001O4592",,"Pedagogiek",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","DUAAL","GEDRAG_EN_MAATSCHAPPIJ",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2012-09-18,,2024-01-15,2024-01-15,,,2029-11-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","35195",,"1001O4649",,"Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",,"6","6","DEELTIJD","ONDERWIJS",,,"WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2017-07-31,,2025-02-14,,,,2028-11-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","35195",,"1001O4649",,"Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",,"6","6","DUAAL","ONDERWIJS",,,"WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2017-07-31,,2025-02-14,,,,2028-11-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","35198",,"1001O4701",,"Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",,"6","6","DEELTIJD","ONDERWIJS",,,"WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2015-01-30,,2022-08-19,2022-08-19,,,2028-05-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","35198",,"1001O4701",,"Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",,"6","6","DUAAL","ONDERWIJS",,,"WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2015-01-30,,2022-08-19,2022-08-19,,,2028-05-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","35207",2021-09-01,"1001O4786",,"Opleiding tot leraar voortgezet onderwijs van de tweede graad in Economie",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",,"6","6","DEELTIJD","ONDERWIJS",,,"WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2017-09-29,2026-09-01,2017-09-29,2017-09-29,,2026-09-01,2023-11-01,,,,,
"90283","NCOI Holding B.V.","29PZ","Hogeschool NCOI","29PZ01","Hogeschool NCOI; Eindhoven","Eindhoven","EINDHOVEN","35207",2021-09-01,"1001O4786",,"Opleiding tot leraar voortgezet onderwijs van de tweede graad in Economie",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",,"6","6","DUAAL","ONDERWIJS",,,"WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2017-09-29,2026-09-01,2017-09-29,2017-09-29,,2026-09-01,2023-11-01,,,,,
