"STUDIEJAAR","PROVINCIENAAM","GEMEENTENUMMER","GEMEENTENAAM","SOORT_INSTELLING","TYPE_HOGER_ONDERWIJS","INSTELLINGSCODE_ACTUEEL","INSTELLINGSNAAM_ACTUEEL","ONDERDEEL","SUBONDERDEEL","OPLEIDINGSCODE_ACTUEEL","OPLEIDINGSNAAM_ACTUEEL","AANTAL_INGESCHREVENEN"
"2024","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","35193","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits",21
"2024","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","35195","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels",75
"2024","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","35197","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Geschiedenis",52
"2024","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","35198","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands",62
"2024","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","35202","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Algemene Economie",31
"2024","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","35221","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Wiskunde",42
"2024","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","35441","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Godsdienst",50
"2024","Zuid-Holland","0513","Gouda","reguliere inst.","master","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","44135","M Leren en Innoveren",24
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","80035","Ad Crossmediale Communicatie",95
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","80090","Ad Sociaal Financiele Dienstverlening",14
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","80142","Ad Pedagogisch Educatief Professional",155
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","associate degree","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","80004","Ad Facility Management",44
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","associate degree","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","80065","Ad Finance & Control",139
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","associate degree","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","80162","Ad E-commerce",13
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","associate degree","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","80189","Ad Online Marketing",22
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","associate degree","27UM","De Haagse Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","80140","Ad Sociaal Werk",61
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","02NR","Hotelschool The Hague","ECONOMIE","n.v.t. (economie)","34411","B Hotel Management",1240
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","23KJ","Hogeschool der Kunsten Den Haag","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","39112","B Docent Muziek",41
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","34739","B Muziek",407
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","34798","B Dans",22
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","39110","B Autonome Beeldende Kunst",205
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","39111","B Vormgeving",585
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","34145","B Business Studies",186
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","34405","B Communicatie",64
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","34641","B Sociaal-Juridische Dienstverlening",76
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","35516","B Creative Business",608
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","34116","B Social Work",402
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","34808","B Opleiding tot leraar Basisonderwijs",607
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","30029","B International Business",1698
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","34035","B Bedrijfskunde",719
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","34402","B Commerciele Economie",517
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","34405","B Communicatie",540
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","34406","B Accountancy",345
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","34419","B European Studies",1074
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","34464","B Bestuurskunde/Overheidsmanagement",582
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","34500","B Facility Management",493
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","34609","B Human Resource Management",377
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","35520","B Finance & Control",725
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","35523","B Ondernemerschap & Retail Management",619
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","39205","B HBO - Rechten",2163
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","39268","B Integrale Veiligheidskunde",1187
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","34040","B Sportkunde",742
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","34116","B Social Work",933
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","35158","B Pedagogiek",927
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34091","B Huidtherapie",560
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34560","B Opleiding tot Verpleegkundige",777
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34579","B Voeding en Dietetiek",929
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ONDERWIJS","leraar basisonderwijs","34808","B Opleiding tot leraar Basisonderwijs",385
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","35025","B Opleiding tot Leraar van de eerste graad in Lichamelijke Opvoeding",946
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","30020","B HBO-ICT",1051
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","30038","B Ruimtelijke Ontwikkeling",145
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","30039","B Mens en Techniek",190
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","34092","B Communication and Multimedia Design",710
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","34263","B Bouwkunde",433
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","34275","B Chemische Technologie",216
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","34279","B Civiele Techniek",180
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","34389","B Industrieel Product Ontwerpen",524
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","39309","B Applied Data Science & Artificial Intelligence",80
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","master","21RI","Hogeschool Leiden","TECHNIEK","n.v.t. (techniek)","45298","M Digital Forensics",-1
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","master","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","44739","M Muziek",262
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","master","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","49104","M Sonologie",19
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","master","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","49105","M Opera",6
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","master","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","49106","M Type and Media",12
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","master","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","49114","M Master of Arts in Fine Art and Design",107
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","master","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","49238","M Interieurarchitectuur",21
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","master","25DW","Hogeschool Utrecht","ONDERWIJS","lerarenopleidingen speciaal onderwijs","44103","M Educational Needs",55
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","master","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","44135","M Leren en Innoveren",19
"2024","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","master","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","49398","M Integrale Bedrijfsvoering",93
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","associate degree","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","80011","Ad Management in de Zorg",86
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","associate degree","21RI","Hogeschool Leiden","ONDERWIJS","n.v.t. (onderwijs)","80045","Ad Onderwijsondersteuner Gezondheidszorg en Welzijn",-1
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","associate degree","21RI","Hogeschool Leiden","ONDERWIJS","n.v.t. (onderwijs)","80060","Ad Onderwijsondersteuner Omgangskunde",-1
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ECONOMIE","n.v.t. (economie)","34402","B Commerciele Economie",1023
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ECONOMIE","n.v.t. (economie)","34405","B Communicatie",391
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ECONOMIE","n.v.t. (economie)","34609","B Human Resource Management",387
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ECONOMIE","n.v.t. (economie)","34641","B Sociaal-Juridische Dienstverlening",348
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ECONOMIE","n.v.t. (economie)","39205","B HBO - Rechten",1018
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","34507","B Toegepaste Psychologie",1038
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","34608","B Sociaal Werk",945
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34538","B Management in de Zorg",54
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34560","B Opleiding tot Verpleegkundige",1593
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34570","B Opleiding tot Fysiotherapeut",634
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34644","B Vaktherapie",271
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ONDERWIJS","leraar basisonderwijs","34808","B Opleiding tot leraar Basisonderwijs",1515
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","34940","B Docent Dans",34
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","39112","B Docent Muziek",44
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ONDERWIJS","n.v.t. (onderwijs)","35388","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Gezondheidszorg en Welzijn",55
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ONDERWIJS","n.v.t. (onderwijs)","35421","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in omgangskunde",107
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","TECHNIEK","n.v.t. (techniek)","34396","B Chemie",285
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","TECHNIEK","n.v.t. (techniek)","34397","B Biologie en Medisch Laboratoriumonderzoek",819
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","TECHNIEK","n.v.t. (techniek)","34479","B Informatica",849
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","TECHNIEK","n.v.t. (techniek)","39215","B Bio-informatica",192
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","master","21RI","Hogeschool Leiden","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","40019","M Jeugdzorg",7
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","master","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","45288","M Fysiotherapie en Wijkgerichte Beweegzorg",11
"2024","Zuid-Holland","0546","Leiden","reguliere inst.","master","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","49246","M Advanced Nursing Practice",94
"2024","Zuid-Holland","0599","Rotterdam","reguliere inst.","associate degree","22OJ","Hogeschool Rotterdam","ECONOMIE","n.v.t. (economie)","80008","Ad Accountancy",238
"2024","Zuid-Holland","0599","Rotterdam","reguliere inst.","associate degree","22OJ","Hogeschool Rotterdam","ECONOMIE","n.v.t. (economie)","80035","Ad Crossmediale Communicatie",524
"2024","Zuid-Holland","0599","Rotterdam","reguliere inst.","associate degree","22OJ","Hogeschool Rotterdam","ECONOMIE","n.v.t. (economie)","80080","Ad Ondernemen",261
"2024","Zuid-Holland","0599","Rotterdam","reguliere inst.","associate degree","22OJ","Hogeschool Rotterdam","ECONOMIE","n.v.t. (economie)","80113","Ad Management",318
"2024","Zuid-Holland","0599","Rotterdam","reguliere inst.","associate degree","22OJ","Hogeschool Rotterdam","ECONOMIE","n.v.t. (economie)","80126","Ad Sales en Accountmanagement",199
"2024","Zuid-Holland","0599","Rotterdam","reguliere inst.","associate degree","22OJ","Hogeschool Rotterdam","ECONOMIE","n.v.t. (economie)","80188","Ad Event & Experience Management",169
