"DIPLOMAJAAR","PROVINCIENAAM","GEMEENTENUMMER","GEMEENTENAAM","SOORT_INSTELLING","INSTELLINGSCODE_ACTUEEL","INSTELLINGSNAAM_ACTUEEL","ONDERDEEL","SUBONDERDEEL","SOORT_DIPLOMA","GESLACHT","AANTAL_GEDIPLOMEERDEN"
"2023","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","hbo master","MAN",29
"2023","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","hbo master","VROUW",7
"2023","Utrecht","0344","Utrecht","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","MAN",-1
"2023","Utrecht","0344","Utrecht","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VROUW",7
"2023","Utrecht","0344","Utrecht","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","VROUW",12
"2023","Utrecht","0344","Utrecht","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","MAN",-1
"2023","Zeeland","0687","Middelburg","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","hbo bachelor","MAN",189
"2023","Zeeland","0687","Middelburg","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VROUW",57
"2023","Zeeland","0687","Middelburg","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","hbo master","MAN",-1
"2023","Zeeland","0687","Middelburg","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","hbo master","VROUW",-1
"2023","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","hbo associate degree","MAN",-1
"2023","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","hbo associate degree","VROUW",5
"2023","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","hbo bachelor","MAN",64
"2023","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","hbo bachelor","VROUW",112
"2023","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","MAN",-1
"2023","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","VROUW",29
"2023","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","MAN",18
"2023","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VROUW",122
"2023","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","MAN",13
"2023","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VROUW",99
"2023","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",15
"2023","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",47
"2023","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","hbo associate degree","MAN",7
"2023","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","hbo bachelor","MAN",34
"2023","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VROUW",11
"2023","Zuid-Holland","0503","Delft","reguliere inst.","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo associate degree","MAN",5
"2023","Zuid-Holland","0503","Delft","reguliere inst.","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo bachelor","MAN",55
"2023","Zuid-Holland","0503","Delft","reguliere inst.","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo bachelor","VROUW",51
"2023","Zuid-Holland","0503","Delft","reguliere inst.","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","hbo bachelor","MAN",90
"2023","Zuid-Holland","0503","Delft","reguliere inst.","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VROUW",11
"2023","Zuid-Holland","0503","Delft","reguliere inst.","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","MAN",286
"2023","Zuid-Holland","0503","Delft","reguliere inst.","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VROUW",46
"2023","Zuid-Holland","0503","Delft","reguliere inst.","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo master","MAN",12
"2023","Zuid-Holland","0503","Delft","reguliere inst.","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo master","VROUW",8
"2023","Zuid-Holland","0505","Dordrecht","reguliere inst.","22OJ","Hogeschool Rotterdam","TECHNIEK","n.v.t. (techniek)","hbo associate degree","MAN",16
"2023","Zuid-Holland","0505","Dordrecht","reguliere inst.","22OJ","Hogeschool Rotterdam","TECHNIEK","n.v.t. (techniek)","hbo associate degree","VROUW",-1
"2023","Zuid-Holland","0505","Dordrecht","reguliere inst.","25BA","Christelijke Hogeschool Ede","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","MAN",9
"2023","Zuid-Holland","0505","Dordrecht","reguliere inst.","25BA","Christelijke Hogeschool Ede","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","VROUW",29
"2023","Zuid-Holland","0505","Dordrecht","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","hbo associate degree","MAN",-1
"2023","Zuid-Holland","0505","Dordrecht","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","hbo associate degree","VROUW",-1
"2023","Zuid-Holland","0505","Dordrecht","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","hbo associate degree","VROUW",24
"2023","Zuid-Holland","0505","Dordrecht","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",8
"2023","Zuid-Holland","0505","Dordrecht","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",46
"2023","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","MAN",-1
"2023","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","VROUW",38
"2023","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VROUW",27
"2023","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",35
"2023","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",144
"2023","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","MAN",13
"2023","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VROUW",21
"2023","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","hbo master","MAN",9
"2023","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","hbo master","VROUW",22
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","02NR","Hotelschool The Hague","ECONOMIE","n.v.t. (economie)","hbo bachelor","MAN",91
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","02NR","Hotelschool The Hague","ECONOMIE","n.v.t. (economie)","hbo bachelor","VROUW",161
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","23KJ","Hogeschool der Kunsten Den Haag","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","MAN",8
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","23KJ","Hogeschool der Kunsten Den Haag","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","VROUW",7
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","MAN",115
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","VROUW",154
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","MAN",82
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","ONBEKEND",-1
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","VROUW",94
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","MAN",-1
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","VROUW",17
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","hbo associate degree","MAN",-1
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","hbo associate degree","VROUW",-1
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","hbo bachelor","MAN",87
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","hbo bachelor","VROUW",109
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","MAN",-1
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","VROUW",12
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","MAN",8
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VROUW",51
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","hbo associate degree","MAN",-1
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","hbo associate degree","VROUW",33
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",7
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",74
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","hbo master","MAN",-1
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","hbo master","VROUW",-1
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","MAN",15
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","VROUW",13
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","MAN",734
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","VROUW",929
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","hbo master","MAN",7
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","hbo master","VROUW",5
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","MAN",135
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VROUW",277
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","MAN",31
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VROUW",308
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",7
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",39
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","MAN",84
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VROUW",58
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","MAN",364
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VROUW",215
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ECONOMIE","n.v.t. (economie)","hbo bachelor","MAN",167
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ECONOMIE","n.v.t. (economie)","hbo bachelor","VROUW",375
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","MAN",46
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VROUW",241
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo master","VROUW",-1
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo associate degree","MAN",12
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo associate degree","VROUW",35
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","MAN",81
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VROUW",375
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","MAN",-1
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","VROUW",36
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",35
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",226
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","VROUW",5
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ONDERWIJS","n.v.t. (onderwijs)","hbo associate degree","VROUW",5
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","MAN",5
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VROUW",39
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","TECHNIEK","n.v.t. (techniek)","hbo bachelor","MAN",227
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VROUW",158
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","14NI","Codarts, Hogeschool voor de Kunsten","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","MAN",-1
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","14NI","Codarts, Hogeschool voor de Kunsten","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","VROUW",29
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","14NI","Codarts, Hogeschool voor de Kunsten","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","MAN",80
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","14NI","Codarts, Hogeschool voor de Kunsten","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","VROUW",76
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","14NI","Codarts, Hogeschool voor de Kunsten","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","MAN",34
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","14NI","Codarts, Hogeschool voor de Kunsten","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","VROUW",31
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","ECONOMIE","n.v.t. (economie)","hbo associate degree","MAN",123
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","ECONOMIE","n.v.t. (economie)","hbo associate degree","VROUW",212
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","ECONOMIE","n.v.t. (economie)","hbo bachelor","MAN",1203
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","ECONOMIE","n.v.t. (economie)","hbo bachelor","VROUW",980
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","ECONOMIE","n.v.t. (economie)","hbo master","MAN",147
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","ECONOMIE","n.v.t. (economie)","hbo master","VROUW",130
