"DIPLOMAJAAR","PROVINCIENAAM","GEMEENTENUMMER","GEMEENTENAAM","SOORT_INSTELLING","INSTELLINGSCODE_ACTUEEL","INSTELLINGSNAAM_ACTUEEL","ONDERDEEL","SUBONDERDEEL","OPLEIDINGSCODE_ACTUEEL","OPLEIDINGSNAAM_ACTUEEL","SOORT_DIPLOMA","AANTAL_GEDIPLOMEERDEN"
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","34500","B Facility Management","hbo bachelor",59
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","34936","B International Business and Management Studies","hbo bachelor",15
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","35515","B Business Innovation","hbo bachelor",27
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","35520","B Finance & Control","hbo bachelor",-1
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","35521","B Leisure & Events Management","hbo bachelor",43
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","35524","B Tourism Management","hbo bachelor",98
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","39118","B Business IT & Management","hbo bachelor",36
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","80035","Ad Crossmediale Communicatie","hbo associate degree",34
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","80088","Ad Facilitair Eventmanagement","hbo associate degree",39
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","hogere kaderopleiding pedagogiek","44113","M Pedagogiek","hbo master",25
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","34116","B Social Work","hbo bachelor",66
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","35158","B Pedagogiek","hbo bachelor",97
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34134","B Verloskunde","hbo bachelor",42
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34560","B Opleiding tot Verpleegkundige","hbo bachelor",105
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34576","B Mondzorgkunde","hbo bachelor",63
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","49115","M Physician Assistant","hbo master",14
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","49246","M Advanced Nursing Practice","hbo master",51
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","49298","M Advanced Health Informatics Practice","hbo master",6
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","30022","B Food Commerce & Technology","hbo bachelor",20
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","34331","B Biotechnologie","hbo bachelor",12
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","35193","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits","hbo bachelor",8
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","35195","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels","hbo bachelor",15
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","35196","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Frans","hbo bachelor",-1
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","35197","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Geschiedenis","hbo bachelor",7
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","35198","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands","hbo bachelor",8
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","35199","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Scheikunde","hbo bachelor",-1
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","35201","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Aardrijkskunde","hbo bachelor",-1
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","35202","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Algemene Economie","hbo bachelor",9
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","35203","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Bedrijfseconomie","hbo bachelor",-1
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","35205","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Islamgodsdienst","hbo bachelor",-1
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","35221","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Wiskunde","hbo bachelor",8
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","35301","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Biologie","hbo bachelor",7
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","35388","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Gezondheidszorg en Welzijn","hbo bachelor",-1
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","35411","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Maatschappijleer","hbo bachelor",-1
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","44135","M Leren en Innoveren","hbo master",13
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","34396","B Chemie","hbo bachelor",23
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","34397","B Biologie en Medisch Laboratoriumonderzoek","hbo bachelor",51
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","35168","B Toegepaste Wiskunde","hbo bachelor",5
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","80024","Ad IT Service Management","hbo associate degree",-1
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ECONOMIE","n.v.t. (economie)","30029","B International Business","hbo bachelor",398
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ECONOMIE","n.v.t. (economie)","34035","B Bedrijfskunde","hbo bachelor",244
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ECONOMIE","n.v.t. (economie)","34402","B Commerciele Economie","hbo bachelor",479
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ECONOMIE","n.v.t. (economie)","34405","B Communicatie","hbo bachelor",132
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ECONOMIE","n.v.t. (economie)","34406","B Accountancy","hbo bachelor",42
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ECONOMIE","n.v.t. (economie)","34464","B Bestuurskunde/Overheidsmanagement","hbo bachelor",48
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ECONOMIE","n.v.t. (economie)","34609","B Human Resource Management","hbo bachelor",191
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ECONOMIE","n.v.t. (economie)","34641","B Sociaal-Juridische Dienstverlening","hbo bachelor",203
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ECONOMIE","n.v.t. (economie)","35516","B Creative Business","hbo bachelor",331
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ECONOMIE","n.v.t. (economie)","35517","B Finance, Tax and Advice","hbo bachelor",73
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ECONOMIE","n.v.t. (economie)","35520","B Finance & Control","hbo bachelor",226
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ECONOMIE","n.v.t. (economie)","35522","B Logistics Management","hbo bachelor",76
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ECONOMIE","n.v.t. (economie)","39205","B HBO - Rechten","hbo bachelor",199
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ECONOMIE","n.v.t. (economie)","45283","M Master Legal Management","hbo master",6
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","GEDRAG_EN_MAATSCHAPPIJ","hogere kaderopleiding pedagogiek","44113","M Pedagogiek","hbo master",34
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","34040","B Sportkunde","hbo bachelor",180
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","34116","B Social Work","hbo bachelor",449
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","34507","B Toegepaste Psychologie","hbo bachelor",179
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","35158","B Pedagogiek","hbo bachelor",156
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","44116","M Social Work","hbo master",20
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","49299","M Master Urban Management","hbo master",5
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34560","B Opleiding tot Verpleegkundige","hbo bachelor",221
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34570","B Opleiding tot Fysiotherapeut","hbo bachelor",143
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34572","B Opleiding tot Oefentherapeut","hbo bachelor",53
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34574","B Opleiding voor Ergotherapie","hbo bachelor",72
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34579","B Voeding en Dietetiek","hbo bachelor",123
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","49289","M Critical Care","hbo master",5
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","leraar basisonderwijs","34808","B Opleiding tot leraar Basisonderwijs","hbo bachelor",108
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","35025","B Opleiding tot Leraar van de eerste graad in Lichamelijke Opvoeding","hbo bachelor",124
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","35193","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits","hbo bachelor",-1
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","35195","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels","hbo bachelor",72
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","35196","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Frans","hbo bachelor",26
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","35197","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Geschiedenis","hbo bachelor",28
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","35198","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands","hbo bachelor",54
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","35199","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Scheikunde","hbo bachelor",9
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","35201","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Aardrijkskunde","hbo bachelor",20
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","35204","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Pedagogiek","hbo bachelor",33
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","35207","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Economie","hbo bachelor",89
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","35208","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Mens en Technologie","hbo bachelor",16
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","35221","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Wiskunde","hbo bachelor",58
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","35254","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Techniek","hbo bachelor",-1
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","35261","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Natuurkunde","hbo bachelor",13
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","35301","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Biologie","hbo bachelor",25
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","35388","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Gezondheidszorg en Welzijn","hbo bachelor",23
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","35411","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Maatschappijleer","hbo bachelor",33
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","35423","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Consumptieve Techniek I en II","hbo bachelor",37
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","n.v.t. (onderwijs)","80167","Ad Educatief Professional Beroepsonderwijs","hbo associate degree",7
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","45262","M Leraar Engels","hbo master",9
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","45263","M Leraar Wiskunde","hbo master",17
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","45267","M Leraar Geschiedenis","hbo master",10
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","45269","M Leraar Nederlands","hbo master",-1
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","45275","M Leraar Algemene Economie","hbo master",15
"2019","Noord-Holland","0363","Amsterdam","reguliere inst.","28DN","Hogeschool van Amsterdam","SECTOROVERSTIJGEND","sectoroverstijgend","49304","M Digital Driven Business","hbo master",17
