"DIPLOMAJAAR","PROVINCIENAAM","GEMEENTENUMMER","GEMEENTENAAM","SOORT_INSTELLING","INSTELLINGSCODE_ACTUEEL","INSTELLINGSNAAM_ACTUEEL","ONDERDEEL","SUBONDERDEEL","SOORT_DIPLOMA","OPLEIDINGSVORM","AANTAL_GEDIPLOMEERDEN"
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","DU",139
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VT",437
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","DT",9
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","VT",12
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","DT",25
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VT",35
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","DT",38
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","VT",-1
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo associate degree","DT",5
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","DT",34
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VT",133
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo master","DT",29
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo associate degree","DT",52
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","DT",119
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VT",1096
"2020","Noord-Brabant","0794","Helmond","reguliere inst.","08OK","Pedagogische Hogeschool De Kempel","ONDERWIJS","leraar basisonderwijs","hbo bachelor","DT",22
"2020","Noord-Brabant","0794","Helmond","reguliere inst.","08OK","Pedagogische Hogeschool De Kempel","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VT",152
"2020","Noord-Brabant","0794","Helmond","reguliere inst.","08OK","Pedagogische Hogeschool De Kempel","ONDERWIJS","n.v.t. (onderwijs)","hbo master","DT",8
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","DT",122
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","DU",73
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","VT",387
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","DT",114
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","DU",15
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","VT",1023
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","DT",45
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","VT",41
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","DT",18
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VT",226
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","DT",58
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","DU",21
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VT",105
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","07GR","Avans Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","VT",62
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","07GR","Avans Hogeschool","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","VT",54
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo associate degree","VT",69
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VT",656
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","21CW","HAS green academy","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo bachelor","VT",600
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","DT",22
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","DT",-1
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VT",55
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VT",63
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","DT",24
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","DT",14
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","DU",19
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VT",177
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","DT",38
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","VT",988
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","hogere kaderopleiding pedagogiek","hbo master","DT",21
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","DT",19
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","DT",35
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VT",92
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","DU",12
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VT",28
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","DU",48
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","DT",28
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VT",51
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","DT",14
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","DU",-1
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","VT",62
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo master","DT",14
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","DT",34
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","VT",-1
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","DT",224
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VT",224
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo master","DT",23
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","hbo master","DT",142
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","VT",136
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","TAAL_EN_CULTUUR","opleidingen voortgezette bouwkunst","hbo master","DT",9
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","DT",9
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","VT",51
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo associate degree","VT",10
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VT",101
"2020","Noord-Brabant","1674","Roosendaal","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","VT",55
"2020","Noord-Brabant","1674","Roosendaal","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo associate degree","VT",38
"2020","Noord-Brabant","1674","Roosendaal","reguliere inst.","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","hbo associate degree","VT",28
"2020","Noord-Brabant","1674","Roosendaal","reguliere inst.","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","VT",27
"2020","Noord-Brabant","1674","Roosendaal","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","hbo associate degree","VT",24
"2020","Noord-Holland","0361","Alkmaar","reguliere inst.","21UG","Hogeschool IPABO Amsterdam Alkmaar","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VT",71
"2020","Noord-Holland","0361","Alkmaar","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","hbo bachelor","VT",137
"2020","Noord-Holland","0361","Alkmaar","reguliere inst.","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","DT",-1
"2020","Noord-Holland","0361","Alkmaar","reguliere inst.","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VT",67
"2020","Noord-Holland","0361","Alkmaar","reguliere inst.","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","DT",10
"2020","Noord-Holland","0361","Alkmaar","reguliere inst.","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VT",48
"2020","Noord-Holland","0361","Alkmaar","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","hbo bachelor","DT",29
"2020","Noord-Holland","0361","Alkmaar","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VT",34
"2020","Noord-Holland","0361","Alkmaar","reguliere inst.","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","hbo bachelor","DT",23
"2020","Noord-Holland","0361","Alkmaar","reguliere inst.","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VT",161
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","02BY","Gerrit Rietveld Academie","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","DT",15
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","02BY","Gerrit Rietveld Academie","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","VT",147
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","02BY","Gerrit Rietveld Academie","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","VT",64
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","02NR","Hotelschool The Hague","ECONOMIE","n.v.t. (economie)","hbo bachelor","VT",245
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","21QA","Amsterdamse Hogeschool voor de Kunsten","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","DT",15
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","21QA","Amsterdamse Hogeschool voor de Kunsten","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","VT",82
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","21QA","Amsterdamse Hogeschool voor de Kunsten","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo master","DT",8
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","21QA","Amsterdamse Hogeschool voor de Kunsten","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo associate degree","VT",12
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","21QA","Amsterdamse Hogeschool voor de Kunsten","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","VT",385
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","21QA","Amsterdamse Hogeschool voor de Kunsten","TAAL_EN_CULTUUR","opleidingen voortgezette bouwkunst","hbo master","DT",42
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","21QA","Amsterdamse Hogeschool voor de Kunsten","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","DT",6
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","21QA","Amsterdamse Hogeschool voor de Kunsten","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","VT",154
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","21UG","Hogeschool IPABO Amsterdam Alkmaar","ONDERWIJS","leraar basisonderwijs","hbo associate degree","DT",-1
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","21UG","Hogeschool IPABO Amsterdam Alkmaar","ONDERWIJS","leraar basisonderwijs","hbo associate degree","VT",13
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","21UG","Hogeschool IPABO Amsterdam Alkmaar","ONDERWIJS","leraar basisonderwijs","hbo bachelor","DT",39
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","21UG","Hogeschool IPABO Amsterdam Alkmaar","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VT",62
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","25BE","Hanzehogeschool Groningen","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","VT",9
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo associate degree","VT",5
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","VT",15
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","DT",43
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","hbo associate degree","VT",59
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","hbo bachelor","DT",7
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","hbo bachelor","VT",357
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","hogere kaderopleiding pedagogiek","hbo master","DT",39
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","DT",-1
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VT",145
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","DT",21
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","DU",44
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VT",184
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","DT",16
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","DU",79
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo bachelor","VT",43
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","DT",66
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VT",69
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","hbo master","DT",12
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","hbo associate degree","DT",-1
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","hbo associate degree","VT",6
